haut_tot,haut_tronc,tronc_diam,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,age_estim,feuillage,haut_mediane,haut_q3,diam_mediane,diam_q1,age_mediane,age_q3,score_risque,niveau_risque,alerte
6.0,2.328497605243257,0.6,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,1.0,faible,0
7.0,2.328497605243257,0.6,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,2.0,faible,0
7.0,2.328497605243257,0.5,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,2.0,faible,0
5.0,2.328497605243257,0.35,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,2.0,faible,0
7.0,2.328497605243257,0.35,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,3.0,faible,0
5.0,2.328497605243257,0.35,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,2.0,faible,0
5.0,2.328497605243257,0.35,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,2.0,faible,0
7.0,2.328497605243257,0.35,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,3.0,faible,0
7.0,2.328497605243257,0.35,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,3.0,faible,0
7.0,2.328497605243257,0.35,jeune,semi libre,gazon,alignement,non,10.0,feuillu,6.0,7.0,0.46,0.3,10.0,15.0,3.0,faible,0
